0.874145917776491,
0.9167342211928199,
0.9217573827446439,
0.9244643891140707,
0.9490156340474811,
0.9542559351476549,
0.9602924145917776,
0.9630283729009843,
0.971627099015634,
0.9705558772437753,
0.9717718587145339,
0.972495657209033,
0.9728430804863926,
0.9746091488129704,
0.9753908511870295,
0.975796178343949,
0.9757672264041691,
0.9751881876085697,
0.980833815865663,
0.9807180081065432,
0.9809785755645628,
0.9836711059640996,
0.9846844238563984,
0.9851476548928778,
0.9862478286045165,
0.9869426751592356,
0.9882455124493341,
0.9890561667631731,
0.9895773016792125,
0.9899247249565721,
0.9909959467284308,
0.9914591777649102,
0.99166184134337,
0.9920671685002895,
0.9921829762594094,
0.9925883034163289,
0.9931673422119282,
0.9931962941517082,
0.9935437174290678,
0.9939200926462073,
0.994180660104227,
0.994151708164447,
0.9943543717429068,
0.9945570353213665,
0.9948465547191662,
0.9949623624782861,
0.9948465547191662,
0.9950492182976259,
0.9951650260567458,
0.9952229299363057,
0.9952518818760857,
0.9954834973943254,
0.9955703532136653,
0.995773016792125,
0.9959177764910249,
0.9960914881297047,
0.9962362478286045,
0.9964099594672843,
0.9965836711059641,
0.9968731905037638,
0.9971916618413433,
0.9973653734800232,
0.997510133178923,
0.997568037058483,
0.9976259409380428,
0.9977707006369426,
0.9978865083960625,
0.9979444122756225,
0.9980023161551824,
0.9980891719745223,
0.9981470758540822,
0.9981760277938622,
0.9981760277938622,
0.9983786913723219,
0.9984655471916618,
0.9984076433121019,
0.9985234510712218,
0.9985234510712218,
0.9986971627099016,
0.9987261146496815,
0.9988129704690214,
0.9988708743485814,
0.9990156340474812,
0.9990735379270411,
0.9992182976259409,
0.9993630573248408,
0.9994209612044007,
0.9994499131441806,
0.9995946728430805,
0.9997104806022004,
0.9998262883613203,
0.9999131441806601,
0.9999710480602201,
0.9999710480602201,
0.9999710480602201,
1.0,
1.0,
1.0,
1.0,
1.0,
